CODI,PATH,PRESENCE,ERROR
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00739_Aug1.png,1,0.16338582336902618
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00099_Aug2.png,1,0.07456138730049133
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00627_Aug5.png,1,0.14582093060016632
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00627_Aug2.png,1,0.18300098180770874
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00582_Aug8.png,1,0.07205155491828918
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01214.png,0,0.0024966876953840256
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01978_Aug6.png,1,0.14061522483825684
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00627_Aug6.png,1,0.17525750398635864
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00627_Aug3.png,1,0.1737142652273178
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00099_Aug5.png,1,0.0997094064950943
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00099_Aug6.png,1,0.0958022028207779
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00582_Aug1.png,1,0.10560006648302078
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/02890.png,0,0.003185850568115711
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00739_Aug5.png,1,0.16991287469863892
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01982_Aug6.png,1,0.016589920967817307
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00739_Aug3.png,1,0.1787836253643036
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01982_Aug4.png,1,0.054479118436574936
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00582_Aug5.png,1,0.13215228915214539
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01016.png,0,0.00614287331700325
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01978_Aug2.png,1,0.15853914618492126
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00627_Aug4.png,1,0.1753816306591034
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00739_Aug8.png,1,0.16366244852542877
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00582_Aug6.png,1,0.062403302639722824
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01982_Aug1.png,1,0.15588024258613586
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00220.png,0,0.0022455130238085985
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00739_Aug2.png,1,0.16601219773292542
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00959.png,0,0.006309790071099997
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00099_Aug8.png,1,0.061854105442762375
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01982_Aug2.png,1,0.12508124113082886
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01013.png,0,0.010198208503425121
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00582_Aug3.png,1,0.07710104435682297
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01978.png,1,0.16267265379428864
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00099_Aug7.png,1,0.0997113585472107
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01059_Aug3.png,1,0.1775074303150177
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01027_Aug5.png,1,0.13988089561462402
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01059_Aug8.png,1,0.16313838958740234
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01050.png,0,0.006023188587278128
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/00741_Aug3.png,1,0.07235034555196762
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01027_Aug2.png,1,0.13077515363693237
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01027.png,1,0.14160004258155823
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/00741_Aug5.png,1,0.06083839759230614
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01059_Aug7.png,1,0.16844157874584198
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01059_Aug4.png,1,0.15990658104419708
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01059_Aug1.png,1,0.1658661961555481
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01027_Aug6.png,1,0.15253371000289917
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01027_Aug8.png,1,0.10415882617235184
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/00741.png,1,0.0624409019947052
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01027_Aug4.png,1,0.1415873020887375
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01059.png,1,0.15519095957279205
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01027_Aug1.png,1,0.10276881605386734
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01027_Aug3.png,1,0.14431288838386536
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/00741_Aug2.png,1,0.0608941875398159
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/00741_Aug8.png,1,0.11253346502780914
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01059_Aug5.png,1,0.1688259094953537
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/00741_Aug7.png,1,0.06456410884857178
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/00741_Aug4.png,1,0.09826537221670151
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01027_Aug7.png,1,0.0922502651810646
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01059_Aug2.png,1,0.16781367361545563
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/01059_Aug6.png,1,0.16862154006958008
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/00741_Aug6.png,1,0.10987637937068939
B22-45,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-45_0/00741_Aug1.png,1,0.060417868196964264
B22-54,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-54_1/00266.png,0,0.001719098538160324
B22-54,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-54_1/00486.png,0,0.005084062926471233
B22-54,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-54_1/00118.png,0,0.0024573667906224728
B22-54,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-54_1/00194.png,0,0.006041679996997118
B22-34,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-34_1/00629.png,0,0.006747384089976549
B22-34,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-34_1/00592.png,0,0.005166871473193169
B22-34,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-34_1/00767.png,0,0.002568115247413516
B22-311,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-311_0/00529.png,0,0.028134742751717567
B22-311,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-311_0/00002.png,0,0.1557949036359787
B22-167,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-167_0/00005.png,0,0.001966675743460655
B22-167,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-167_0/02942.png,0,0.004773015156388283
B22-167,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-167_0/00159.png,0,0.00546969985589385
B22-167,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-167_0/00004.png,0,0.006564233917742968
B22-167,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-167_0/00006.png,0,0.004296408500522375
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01017.png,0,0.003905976889654994
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00707.png,0,0.003912276588380337
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01101.png,0,0.0054628257639706135
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01058.png,0,0.001947756507433951
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01060.png,0,0.00264124502427876
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00833.png,0,0.007804232183843851
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01057.png,0,0.003062089439481497
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00706.png,0,0.01002900768071413
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01074.png,0,0.0029998018871992826
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00989.png,0,0.0032714996486902237
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01033.png,0,0.005647899117320776
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00687.png,0,0.004960685968399048
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01100.png,0,0.0022233640775084496
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00838.png,0,0.005271436180919409
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01062.png,0,0.002627200447022915
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01012.png,0,0.0030657625757157803
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01103.png,0,0.0025688207242637873
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01032.png,0,0.00500841299071908
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00984.png,0,0.006139129400253296
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00686.png,0,0.00190264533739537
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00705.png,0,0.007503747474402189
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01061.png,0,0.014076562598347664
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00986.png,0,0.00413732323795557
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01059.png,0,0.005159840453416109
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01073.png,0,0.005834509152919054
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01029.png,0,0.003739115549251437
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00835.png,0,0.007117134053260088
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01102.png,0,0.0036140710581094027
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01034.png,0,0.0019288999028503895
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01075.png,0,0.004818405956029892
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00688.png,0,0.003822058904916048
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00987.png,0,0.00235931109637022
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01076.png,0,0.008326170034706593
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01014.png,0,0.002608413575217128
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00985.png,0,0.007100433576852083
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01031.png,0,0.00606558145955205
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00990.png,0,0.003186379559338093
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00704.png,0,0.007379602175205946
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01056.png,0,0.002266789088025689
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01105.png,0,0.0024475452955812216
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00837.png,0,0.00427502766251564
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00988.png,0,0.01834902912378311
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01028.png,0,0.0037219016812741756
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01016.png,0,0.006251094397157431
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01104.png,0,0.0035412542056292295
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00690.png,0,0.00286122877150774
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00689.png,0,0.0013954313471913338
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01013.png,0,0.002536875195801258
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01030.png,0,0.0042572710663080215
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/01015.png,0,0.0020197785925120115
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00834.png,0,0.0061268275603652
B22-284,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-284_0/00836.png,0,0.0034422227181494236
B22-190,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-190_1/00737.png,0,0.020789803937077522
B22-190,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-190_1/01059.png,0,0.005167393945157528
B22-190,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-190_1/00027.png,0,0.005479028448462486
B22-190,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-190_1/00802.png,0,0.0068747843615710735
B22-190,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-190_1/00180.png,0,0.003765749279409647
B22-307,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-307_0/00284.png,0,0.14671550691127777
B22-307,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-307_0/00261.png,0,0.04597088694572449
B22-307,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-307_0/00300.png,0,0.003799936966970563
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/01063_Aug2.png,1,0.15531325340270996
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/01063_Aug7.png,1,0.1554218977689743
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00687_Aug2.png,1,0.17292290925979614
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/01063_Aug8.png,1,0.1569412797689438
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00696_Aug3.png,1,0.20192092657089233
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00696_Aug2.png,1,0.2000330090522766
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00994.png,0,0.010033298283815384
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00839.png,0,0.02395087480545044
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00687_Aug6.png,1,0.17680326104164124
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00696_Aug4.png,1,0.2044440656900406
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00308.png,0,0.07723014056682587
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00687.png,1,0.1756434291601181
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00993.png,0,0.0264072697609663
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00696_Aug1.png,1,0.19502650201320648
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00047.png,0,0.09839335083961487
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/01063_Aug6.png,1,0.1458512544631958
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00687_Aug8.png,1,0.1741940975189209
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00696_Aug7.png,1,0.20785728096961975
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/01063_Aug5.png,1,0.13682612776756287
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00696_Aug5.png,1,0.20154203474521637
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00696.png,1,0.19110286235809326
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/01063_Aug3.png,1,0.12682309746742249
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00696_Aug8.png,1,0.21337221562862396
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00687_Aug4.png,1,0.17062586545944214
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00687_Aug7.png,1,0.1842992901802063
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/01063_Aug1.png,1,0.15532715618610382
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00687_Aug5.png,1,0.17692895233631134
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00696_Aug6.png,1,0.20626752078533173
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00687_Aug3.png,1,0.1825810819864273
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/00687_Aug1.png,1,0.18009048700332642
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/01063.png,1,0.14816004037857056
B22-123,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-123_0/01063_Aug4.png,1,0.15365836024284363
B22-244,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-244_0/01327.png,0,0.005487533751875162
B22-244,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-244_0/01708.png,0,0.012536904774606228
B22-244,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-244_0/01288.png,0,0.00596459349617362
B22-244,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-244_0/01711.png,0,0.005001907702535391
B22-214,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-214_0/01101.png,0,0.006616841070353985
B22-214,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-214_0/00949.png,0,0.006350429262965918
B22-188,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-188_0/00005.png,0,0.16372592747211456
B22-188,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-188_0/00254.png,0,0.002578163519501686
B22-188,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-188_0/00256.png,0,0.031802378594875336
B22-185,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-185_0/00821.png,0,0.005896951537579298
B22-175,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-175_1/00551.png,0,0.005622453987598419
B22-175,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-175_1/00683.png,0,0.005746877286583185
B22-175,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-175_1/00609.png,0,0.006225364748388529
